url,infrastructure:bridge,infrastructure:building,infrastructure:none,infrastructure:road
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615122/FLO_1256_b228f0f0-4d73-4da2-ad44-dfc952dc37c3.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/211136/DSC_0174_852e46f5-4d0a-462a-9eb4-2b8cc31f2325.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/613997/A0013Vb0_9e17e677-8bfa-45d2-abee-8d94b1f677f0.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613887/DSC_2116_7b53d12e-3bd0-4f36-8fc6-ef370b1d74d8.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613608/DSC_1847_39bd7635-eda9-492c-90c0-b42a63d4fd20.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613938/DSC_0701_80fd3447-4437-4280-89d4-f136ead4da40.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/616171/DSC_0757_01b7f630-a596-4981-abcf-167fd6567a9b.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615126/SteveBla_c28838cf-2a48-43de-a721-fe67314f0eec.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615070/DSC_0050_8175b265-dbb1-4c1e-9405-3a49aa9316d0.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614113/A0116_AP_b8bd0439-97fd-4bac-8914-9b3178c5c5c6.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3043/291621/DSC_1113_907b7ca3-3101-4341-b70d-64b1e25f3d2d.jpg,1,0,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615129/BrettGro_f5b583a1-85a1-4a56-888f-061f56f9d736.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615126/SteveBla_acc2ff1d-1271-4ef1-9d00-5cd7d8e501df.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614110/A0068_AP_70902f4a-df32-426e-a81d-2528e04a881d.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614088/A0074_V__33f8a327-770d-4693-91b9-b471dfcc81d7.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/615223/VIRB0086_717a2796-5603-4a76-a338-8161ebd103c0.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615126/SteveBla_4a0c9a73-fe25-41d1-91d4-9e32d642390b.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9161/616222/FEMA_REG_5e4a10e8-95ed-4ed2-b6de-8a1f67b2e711.jpg,1,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614088/A0074_V__2851f409-b58c-46de-b72e-be4b7d27e07d.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614088/A0074_V__ae86a3de-32bf-4581-a6c3-d4879e3ea639.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613864/DSC_0301_548743f9-d5fd-496c-bf38-2c0df3fc1fa0.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3043/291569/DSC_0073_80671381-678b-4e49-8d71-24b70d5081e5.jpg,1,0,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615133/DavidBen_304a12b6-6400-414c-b003-6f7ee39a3aa6.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615127/TimCooli_a9d54572-49f6-4ecd-914f-4e3b33f06116.jpg,1,0,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/615086/DSC_3557_aaf34b8a-cafd-4431-9063-6ef4f23933b4.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/615428/VIRB0063_f78d2566-0b8e-46d5-bc1a-3753b10891e1.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615129/BrettGro_940061c2-3253-431d-b1ee-a20d3609623d.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9157/616220/DSC_7995_4e3f8da7-f9f0-4479-9aee-f48ebbef5237.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615129/BrettGro_e7d78840-cc85-4904-ba79-51b9aa6e8fa0.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615127/TimCooli_146f8ed3-0474-4fca-8df6-a673dc1218e7.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/615470/DSC_0779_4ba73b10-5925-452d-bcb9-4e7fee43d7fc.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3043/291562/DSC_0021_1a0ef4c7-b1d9-4a57-85be-0a14fe3a1ccc.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613823/DSC_7149_ed8fd264-75fa-4f91-ad83-667e528ce054.jpg,1,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613883/DSC_0832_16dd745d-7c91-41b7-b42d-bc352b23dfc1.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615067/DSC_3807_57f42f69-7afb-4d63-b2ea-f366cd3293d5.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615130/DonBarre_d16eeaf3-2ef1-4b58-b30c-70d4db825931.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9157/616220/DSC_8040_f5d5e7a3-c960-4546-9e90-b6b2ea879d77.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/613984/A0032-67_02637cc3-e940-438d-a8a9-2b8c01ac9a52.jpg,1,0,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20186/CAP_1887_fb79d301-762e-4063-bc93-67fce6f232fc.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613894/DSC_4199_0a3a336c-5cc8-4de8-b2fe-fb466b6549b1.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9157/616220/DSC_7948_0dfa9f36-0faf-4c36-828d-7541a3ed37d2.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613946/DSC_6363_7e323255-1bdf-4965-91a7-9081c03fb698.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615129/BrettGro_a4767ed3-619b-4911-bb51-bd6f94d9ce71.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614113/A0116_AP_8286d308-8440-4bfa-a195-13458ff856b6.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9157/616220/DSC_8087_bcfd541a-d500-4c68-b1fd-09f3ad2a1efb.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615122/FLO_1254_ad85651a-7892-45b2-ba5a-653664bceba3.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614023/A0069AP-_818ba6a1-e0bf-43f1-a7ae-c1b744809720.jpg,1,0,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613946/DSC_6842_653a0454-5026-4601-8b32-284ddfcb5d1a.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615127/TimCooli_29ee9c9d-7b84-4e7a-a80f-666b09761698.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/616137/DSC_7148_7573c23b-59ea-4325-b600-03965df1d69c.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613937/DSC_1442_d1e6cdfa-9cf2-45ee-bd61-0c368910f822.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9161/616227/FEMA_Reg_4ddf484f-49b3-44fc-85ee-46fb440c7852.jpg,1,0,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/30316/DSC_0305_99118b64-9e7c-49ad-8bbc-7f3f87540484.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3043/291593/CAP_0447_04a22042-2912-4c82-8a43-3a08202d88a9.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/616178/DSC_2377_2df17995-c3d0-4116-b5b7-115c6f8d5ede.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9157/616220/DSC_7839_1d78d635-e735-42ee-b33a-6fb1a8c05df0.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614045/A0085_AP_a6df58fa-7a15-49f5-a9f6-b94de21ccbd9.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9157/616220/DSC_8324_927c82a2-ee7d-45ff-b10a-b46308c53ce2.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/200867/Mission1_3c8ed9e4-fa23-4d74-b951-0a7460d3e109.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613548/DSC_2667_a8b2aa8b-de74-432b-a8d4-3c33f6a513c7.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9161/616226/FEMA_Reg_596399f7-6e6a-4b86-9c83-af41995a39f5.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9161/616221/FEMA_REG_13c4142c-9c72-4381-8020-45a9d0e82dd0.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/615428/VIRB0151_eb736d6a-dc9d-403d-9b87-7da589e2d951.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615071/965_4343_f00edefa-3518-4614-8467-b2c0b9c03b1b.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613608/DSC_1952_ffa3014e-21da-458e-aa89-4a3eea3f9529.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614088/A0074_V__dae4bd21-a595-4d4b-a3df-6c8e35819b80.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9161/616226/FEMA_Reg_f0ca6f61-c029-4dec-b38f-3a6eb4da6882.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615126/SteveBla_8bd8e9c1-5dd9-4363-b428-a6cc8a396c3e.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9099/615158/DSC_3408_708d80d6-a933-4844-a4ae-9ff1048947fa.jpg,1,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9157/616220/DSC_8331_73a01032-9f0b-4474-8811-4ae49adf4b33.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3041/241288/DSC_1594_967605c2-b848-42f2-99c0-db85a0bdddcb.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/615428/VIRB0173_c8d463ad-2ebb-4594-a4cf-d330a18af182.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613555/DSC_1107_c0eb5b08-6436-4477-894a-b30b46d1f33c.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/615428/VIRB0175_85aaa0a5-b30e-40e0-b2bc-7a66b4b04f1e.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3042/291505/DSC_1387_c65aa3f6-0bb0-4652-9581-a3f3189c25c9.jpg,1,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/615428/VIRB0116_b43062b7-930f-4480-9880-1286094f2678.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615127/TimCooli_584fcb44-af61-4d62-9c61-51d164d88cd3.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615129/BrettGro_de9bdb4b-91c4-4e11-99c1-a27f92704185.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9157/616220/DSC_8139_9d398d14-c29d-47d5-897a-ab3ec07d7126.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615126/SteveBla_3cdc09ad-b4d9-4f34-a42e-002e6fa3da9e.jpg,1,0,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615127/TimCooli_2b90d462-6c61-44bb-83a2-86bfec3bd736.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9161/616227/FEMA_Reg_ad9751ca-0ccd-4cbf-96c6-8e69842e215a.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3043/291669/DSC_0213_21724704-4748-4ff9-bcbd-2e584a56ce64.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615132/JoeBell-_3efbcd5b-a7fc-47ae-846b-f3e0c644c390.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613577/DSC_0230_e0ce1850-ec77-4c1c-a72c-48ef23b2af61.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615127/TimCooli_a7446d3c-35c9-4d72-b9af-1ce7fc99e106.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614042/A0080_AP_dc94a5c6-f10a-4cb5-9593-fafc3ecc9ee6.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614113/A0116_AP_1e465caa-c9c0-47db-ba63-101747751f3c.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615123/ChrisPet_959c3242-e59e-49cf-8882-85122cf39b04.jpg,1,0,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9157/616220/DSC_7840_438f2156-e590-4efb-bb04-843aad7d2d99.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614044/A0153_AP_0ce20b24-88d9-44d1-8fc1-e46578b58222.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9161/616227/FEMA_Reg_57ae3613-e444-4b88-b610-7d3a7e13241e.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615132/JoeBell-_a6db47be-307f-40bd-978e-62c0d096e69a.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615129/BrettGro_df8041de-f944-4b1a-9405-b812430f9697.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613735/DSC_0168_819a1f07-e914-434d-bfe3-f8a447ba01dc.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615125/MarkBail_54617419-7ce8-4470-81ec-c863e14e5a39.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615132/JoeBell-_ca31c4c6-6537-4c67-9f8a-951032d88caf.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615129/BrettGro_dbc031eb-e3db-4655-a982-a7718df47220.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614109/DSC_0514_9d18aab6-9011-44d4-a048-3a2a3e767a44.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613946/DSC_6775_33d41884-172c-410a-9fb2-2e96ab648d48.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9099/615233/Bay-Gulf_3c710d45-d915-4eaa-8a04-9a79f6ce7c9c.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615121/188_259777f0-b305-421e-b3bb-d4cf85e6eca0.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613901/DSC_8075_037c8ee9-59d5-4850-a93b-705b23d40157.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614082/A0019_AP_ac10bef9-5bfb-4d1b-a49f-e9d714f90464.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/7067/533485/DJI_0017_f0dd5948-2235-41fb-a85e-b1e4895337e2.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613927/DSC_0518_fc189d90-f66d-436c-82cb-8ffa5e982f2a.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613744/DSC_0746_9478485a-f23e-4f94-886b-db68c3ae26a7.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613805/b8b8a592-a09c-48c8-8684-63f4c6dc908f.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613788/DSC_0268_9266fee8-eba0-4e97-ba10-9edfe584f3fa.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614130/A0029_AP_6f45b07d-85ef-401b-bef7-dd2e9b9c9b3c.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613824/DSC_1139_52470ef4-209b-46aa-a32b-e3a71b9a0f16.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9161/616227/FEMA_Reg_946a1041-f618-4572-89fc-b44e2d7d5fc0.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613886/DSC_0451_1bd7cb56-28a1-4f28-8543-1d9432d40713.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614130/A0029_AP_6abc3276-8528-4723-a9cc-6eb0e8bbe11a.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614026/A0066V3-_c2907256-c17e-4ac8-bd25-ca3d6904df0a.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615123/ChrisPet_1b514a8a-b007-46a7-a787-b531aa1be87b.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613946/DSC_6701_84c4e089-c16c-4ae6-9b93-d332899f291b.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615129/BrettGro_4a6c4400-a21e-4c37-91dd-429d3c4c2ce0.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613555/DSC_0663_6cdfaf87-d874-4ad9-8761-42f02bcbfc2e.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/30289/DSC_0092_4b5dc5e2-d11d-40b0-9478-ea7647ca7e12.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615133/DavidBen_d7b16ef4-ab08-4e25-98d5-2d6127a09301.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3043/291534/_DSC0539_bc343ca5-2cc7-4138-8ba2-81d7098286b1.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9107/616203/DSC_7415_48c464f8-74e6-47e0-8cc6-cf6239c6170b.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9099/615236/DSC_5878_e4e84b82-b887-4800-aa51-13431d7310d7.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614088/A0074_V__c14ccb88-119d-4fdd-ba00-0a18ea3bec53.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614104/A0084_AP_68c21135-b532-40d9-90fe-d75311531b54.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613608/DSC_1971_dde43352-68ff-4449-aa91-b7c930d9584e.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614000/A0011843_9e302686-c9e9-42ec-8585-c49d11bcb704.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613549/DSC_1459_9f3370cc-e923-4ca4-8d88-228601b37751.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615126/SteveBla_18bc8f41-b1de-4823-b76f-144972620ba5.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613891/DSC_4260_2edb5a81-4d55-4e8c-943e-e7763fe03029.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/615428/VIRB0148_a3fd1510-63d8-43ec-8262-20b34cf86273.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614089/A0074_AP_faaecb88-6586-4882-9bef-7c7cea26d478.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614079/A0022_AP_0f9dbc5f-197d-4c7b-a624-df7f2e3bbede.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613883/DSC_0772_65ce6d66-6a89-44e4-ab98-4ca196ae1c91.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-93_0c482ed1-55e1-45c5-a25e-1ad1b38ee7c9.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613899/DSC_4662_e08d732e-4e82-4c8d-9f6f-2b3e06b780f6.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614091/A0073_AP_bcbd26be-e957-4a5c-887d-2b1bafb6a7d1.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9161/616227/FEMA_Reg_c2ed1502-56bb-46fb-825e-0a8574cc1544.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9161/616227/FEMA_Reg_544814b2-d17e-478b-868f-bb92a3cbef98.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613883/DSC_0735_168ba98e-2cf7-4f94-bf82-1108e7977102.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613823/DSC_1331_57d1b9d2-4dbe-4279-ad57-605e829736b4.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9161/616221/FEMA_REG_73251463-32bc-4157-b579-89886f758352.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/613983/A0046-72_c60aeb2b-5573-4487-b840-4cb045ee4c9c.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615129/BrettGro_cc3e91a9-814c-4842-a9a0-220ba2c12677.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-92_f3b0f9fd-b4da-4f93-ae00-d1b30ecc98c7.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615127/TimCooli_e904a7d6-6a5f-4137-999a-e46e076908f3.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613772/DSC_3367_5f9b1e93-6334-4435-8b67-f5d65ecc915e.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615129/BrettGro_f459a1dc-1c77-407e-8116-2a3b04d0f80f.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-92_16935575-ce8b-41ca-87dc-204000426b00.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615129/BrettGro_ac831fc8-653e-402c-b6c0-e8d38c12337b.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9161/616227/FEMA_Reg_e4158b35-f23b-41f3-88c4-92abbc311870.jpg,0,1,0,1
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613608/DSC_1911_3539b2aa-0de7-467f-b431-d66fdb4ce3d0.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615129/BrettGro_88a157c5-bfcc-4c17-80ce-c280bd4a2c34.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613756/DSC_5067_e9093552-93f3-4682-8cca-eb39613f442f.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614040/A0078_AP_06c24648-4cab-4df3-9fb4-b5f6a9ae1ba4.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615132/JoeBell-_e64f0022-1b55-48c2-a985-5d86d2472baa.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613910/DSC_5278_182b460a-0b4b-4c3e-b872-fea75b01b069.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614042/A0080_AP_dfc5dc57-6df4-467b-bab4-e902f61bd15f.jpg,0,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614079/A0022_AP_f6c863d8-5484-400f-8156-939767f69465.jpg,0,1,0,0
